,tweet,user
0,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
1,Dapatkan kode voucher diskon belanja online The Body Shop hingga 70%. Ayo Retweet! Coba hoki-mu sekarang. T&amp;C apply http://t.co/4ynDVPv6uD,TheBodyShopIndo
2,"Saksikan penampilan Guns N' Roses di Jakarta! Dapatkan langsung tiketnya melalui https://t.co/zSFqqIRvpR dengan kode promo BCAGNR20 untuk menikmati #BCAPromo diskon 20% dengan @KartuKreditBCA, Sakuku, BCA Virtual Account, dan BCA Klikpay hingga 8 Nov 2018. https://t.co/gfD5KtmAlW",KartuKreditBCA
3,"Nah, saban hari ada lucky spin, bisa dapet poin extra sampe ratusan rebu! Nah tu, mayan kan buat belik pulsa, token PLN, ikut undian atau redeem voucher diskon belanja di alfa.  Jaman now kudu terpinter handai taulan, jan dianggurin ada benefit cem gini~",nyaiQu
4,Bagi anda yg menyukai penghematan &amp; Promo2 diskon Mari Follow diskonevoucher krn banyak info diskon berguna bagi anda . Expand,hananurdinbot
5,Mumpung lagi diskon LAP X KANG DANIEL  Yang mau langsung PC aja ya 😊  Sweater/hoodie Nomer 1 harganya 275k Nomer 2 harganya 370k Nomer 3 harganya 400k Nomer 4 harganya 430k  Tas Nomer 1 harganya 190k Nomer 2 harganya 400k Nomer 3 harganya 530k https://t.co/udGpGBeJXF,nawannass
6,"Belanja berhadiah Samsung S9 dan promo diskon dari Tokopedia, Di halaman pembayaran, jangan lupa untuk klik ""Gunakan Kode Promo"" dan masukkan kode ini =&gt; TPGIL4858",little7211
7,LAZADA Promo Elektronik Shopping Days! Diskon Hingga 50% + Voucher 10%! https://t.co/fypomxGVhp,katalogpromosi
8,"Lain lagi Kalo Sama ayu mah. Dia maunya nemenin Kalo ke gramedia ato ke matahari, itupun Kalo diskon akhir tahun wahahahahah. Jadilah Aku Dan ayu mencakar2 baju2 yg menurut Kita bagus Dan dibeli deh uwuwu",anisapurwaaa
9,"Eksklusif buat kamu pengguna langit musik,  ada kejutan khusus diskon 10% TIKET KONSER GUNS N' ROSES di Stadion Utama  Gelora Bung Karno Jakarta Download aplikasinya di https://t.co/q7fjP1UnCk dan tunjukan pada counter pembelian tiket on the spot. Jangan sampai kehabisan!!! https://t.co/ILjT3VcJnI",MelOnIndonesia
10,"mau cari jokes buat temen temen, eh malah kehabisan. lagi pada diskon yak?😖",larasnovita_
11,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
12,"Liat concealer catrice: ""Wah gue butuh concealer"" Padahal yg lama masih ada  Liat sunscreen biore: ""Ah lucu. Mau ah diskon pula"" Padahal yang cetaphile blm abis  Liat lip cream matte lucu: ""Ah pengen lip cream yg beda warna"" Padahal shadesnya sama  Idupku kok gini2 amat :"")",feypanjaitan
13,"selama kalo liat promo diskon 70% + 30% dalem hati langsung bilang ""ini jadi gratis dong?""  ITU TANDANYA ANDA MASIH MISKIN",bayu_joo
